Customer_Key;Geography;FirstName;LastName;BirthDate;MaritalStatus;Gender;EmailAddress;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;ChildrenAtHome;Tenure;Tenure Category
14380;543;Kaylee;Watson;11/07/1944;M;F;kaylee6@adventure-works.com;70000;5;Bachelors;Management;1;2;1752 Amaryllis Drive;;120-555-0165;22/03/2007;1-2 Miles;0;228;Experto
14383;311;Marvin;Ferrier;21/05/1945;M;M;marvin9@adventure-works.com;70000;5;Bachelors;Management;1;2;2942 Berkhire Court;;474-555-0172;12/02/2008;2-5 Miles;0;217;Experto
15304;50;Miranda;Powell;23/11/1944;M;F;miranda8@adventure-works.com;70000;5;Bachelors;Management;1;2;2603 Line Court;;869-555-0114;5/12/2007;1-2 Miles;0;219;Experto
15877;299;Jordan;Perez;11/10/1945;M;M;jordan57@adventure-works.com;70000;5;Bachelors;Management;1;2;2804 Alderwood Lane;;138-555-0152;28/06/2008;10+ Miles;0;213;Experto
15879;66;Tyler;Wilson;21/05/1945;M;M;tyler13@adventure-works.com;70000;5;Bachelors;Management;1;2;2942 Berkhire Court;;777-555-0150;8/10/2007;2-5 Miles;0;221;Experto
16641;331;Julia;Bailey;17/05/1941;S;F;julia52@adventure-works.com;70000;5;Bachelors;Management;1;2;5634 Blue Ridge Drive;;855-555-0183;28/04/2008;10+ Miles;0;215;Experto
16779;383;Morgan;Watson;27/10/1944;M;F;morgan66@adventure-works.com;70000;5;Bachelors;Management;1;2;1941 Hacienda;;447-555-0120;26/04/2008;10+ Miles;0;215;Experto
17132;642;Isabella;James;6/12/1945;S;F;isabella6@adventure-works.com;70000;5;Bachelors;Management;1;2;1354 Catnip Court;;527-555-0196;7/06/2008;10+ Miles;0;213;Experto
17552;315;Julia;Howard;27/08/1942;M;F;julia56@adventure-works.com;70000;5;Bachelors;Management;1;2;6529 Buena Vista;;187-555-0121;17/05/2008;10+ Miles;0;214;Experto
17553;536;Summer;Sanchez;25/09/1942;M;F;summer18@adventure-works.com;70000;5;Bachelors;Management;1;2;5545 Green Road;;692-555-0112;25/05/2008;1-2 Miles;0;214;Experto
17555;311;William;Smith;13/01/1943;M;M;william16@adventure-works.com;70000;5;Bachelors;Management;1;2;2126 Silver Oak Pl.;;774-555-0186;1/05/2008;1-2 Miles;0;214;Experto
18533;383;Lucas;Martinez;26/08/1942;M;M;lucas31@adventure-works.com;70000;5;Bachelors;Management;1;2;9295 Arcadia Pl;;984-555-0111;25/06/2008;10+ Miles;0;213;Experto
18537;300;Kathryn;Carson;4/01/1943;S;F;kathryn13@adventure-works.com;70000;5;Bachelors;Management;1;2;4370 Trafalgar Circle;;666-555-0130;8/06/2008;10+ Miles;0;213;Experto
18539;326;Riley;Russell;18/02/1943;M;F;riley17@adventure-works.com;70000;5;Bachelors;Management;1;2;535 La Salle Street;;401-555-0112;28/06/2008;1-2 Miles;0;213;Experto
18540;322;Victoria;Perry;28/06/1943;S;F;victoria55@adventure-works.com;70000;5;Bachelors;Management;1;2;5717 Shenandoah Drive;;522-555-0115;27/06/2008;10+ Miles;0;213;Experto
18971;54;Wyatt;Moore;12/02/1943;M;M;wyatt8@adventure-works.com;70000;5;Bachelors;Management;1;2;384 Price Lane;;895-555-0181;20/05/2008;10+ Miles;0;214;Experto
18972;60;Benjamin;Butler;7/02/1943;M;M;benjamin15@adventure-works.com;70000;5;Bachelors;Management;1;2;8153 Shoe St.;;117-555-0115;5/05/2008;10+ Miles;0;214;Experto
18988;322;Courtney;Baker;5/01/1945;S;F;courtney13@adventure-works.com;70000;5;Bachelors;Management;0;2;8727 Buena Vista Ave.;;133-555-0128;4/05/2008;2-5 Miles;0;214;Experto
19837;299;Philip;Jimenez;11/03/1942;M;M;philip5@adventure-works.com;70000;5;Bachelors;Management;1;2;2059 Brookdale Dr;;842-555-0128;23/03/2008;10+ Miles;0;216;Experto
19841;316;Alexandria;Jenkins;4/10/1943;M;F;alexandria7@adventure-works.com;70000;5;Bachelors;Management;0;2;3274 Reading Dr;;741-555-0112;23/03/2008;1-2 Miles;0;216;Experto
19842;611;Katherine;Phillips;2/05/1943;M;F;katherine54@adventure-works.com;70000;5;Bachelors;Management;1;2;6414 Honey Court;;998-555-0115;30/04/2008;10+ Miles;0;215;Experto
19843;326;Connor;Kumar;20/06/1943;S;M;connor23@adventure-works.com;70000;5;Bachelors;Management;1;2;1855 Rio Blanco Drive;;652-555-0150;7/04/2008;10+ Miles;0;215;Experto
19845;648;Fernando;Hernandez;8/02/1943;M;M;fernando24@adventure-works.com;70000;5;Bachelors;Management;1;2;1156 Corte Poquito;;207-555-0132;13/04/2008;10+ Miles;0;215;Experto
19846;548;Seth;Patterson;22/10/1943;M;M;seth58@adventure-works.com;70000;5;Bachelors;Management;1;2;2093 Frayne Ct.;;652-555-0172;5/04/2008;10+ Miles;0;215;Experto
19847;49;Brendan;Anand;26/02/1943;S;M;brendan20@adventure-works.com;70000;5;Bachelors;Management;1;2;769 Algiers Drive;;744-555-0142;19/05/2008;10+ Miles;0;214;Experto
20489;626;Jacob;Davis;8/10/1942;S;M;jacob5@adventure-works.com;70000;5;Bachelors;Management;1;2;1619 Stillman Court;;629-555-0119;25/10/2007;10+ Miles;0;221;Experto
20492;54;Madison;Martin;13/02/1943;M;F;madison15@adventure-works.com;70000;5;Bachelors;Management;1;2;4472 Galveston Ct.;;590-555-0124;4/08/2007;1-2 Miles;0;223;Experto
21444;352;Blake;Lopez;23/12/1942;M;M;blake29@adventure-works.com;70000;5;Bachelors;Management;1;2;2983 Carlisle Way;;812-555-0117;26/11/2007;1-2 Miles;0;220;Experto
21461;60;Elizabeth;Simmons;2/06/1945;M;F;elizabeth44@adventure-works.com;70000;5;Bachelors;Management;1;2;4947 Noah Court;;163-555-0162;2/05/2008;10+ Miles;0;214;Experto
21463;372;Logan;Roberts;25/10/1945;M;M;logan30@adventure-works.com;70000;5;Bachelors;Management;1;2;3906 El Dorado Way;;460-555-0143;8/02/2008;2-5 Miles;0;217;Experto
21755;312;Lucas;White;24/03/1943;M;M;lucas26@adventure-works.com;70000;5;Bachelors;Management;1;2;2581 Browse Ct;;703-555-0112;17/04/2008;1-2 Miles;0;215;Experto
22724;315;Noah;Evans;26/02/1942;M;M;noah27@adventure-works.com;70000;5;Bachelors;Management;1;2;1640 Windmill Way;;377-555-0168;29/01/2008;10+ Miles;0;218;Experto
22730;62;Timothy;Perez;14/02/1943;M;M;timothy29@adventure-works.com;70000;5;Bachelors;Management;1;2;7711 Fieldcrest Dr.;;967-555-0112;5/03/2008;10+ Miles;0;216;Experto
22731;331;Brandon;Henderson;11/08/1943;M;M;brandon2@adventure-works.com;70000;5;Bachelors;Management;1;2;9315 Green Valley Road;;618-555-0184;10/01/2008;10+ Miles;0;218;Experto
22746;311;Erica;Zhang;6/09/1945;M;F;erica0@adventure-works.com;70000;5;Bachelors;Management;1;2;6270 North Star Dr.;;461-555-0127;18/01/2008;2-5 Miles;0;218;Experto
22747;325;Brianna;Martinez;10/03/1945;M;F;brianna16@adventure-works.com;70000;5;Bachelors;Management;1;2;6044 Gloria Terr.;;952-555-0159;17/10/2007;10+ Miles;0;221;Experto
13309;316;Angela;Sanders;21/05/1936;M;F;angela29@adventure-works.com;90000;4;Bachelors;Management;1;2;5757 Satin Court;;534-555-0131;21/10/2007;5-10 Miles;0;221;Experto
14240;623;Caroline;Foster;18/06/1941;M;F;caroline17@adventure-works.com;80000;4;Bachelors;Management;0;2;4485 Laurel;;693-555-0161;27/11/2006;1-2 Miles;0;232;Experto
17477;611;Miranda;Griffin;12/03/1942;S;F;miranda21@adventure-works.com;50000;4;Bachelors;Management;0;2;8185 Geary;;349-555-0118;17/12/2007;1-2 Miles;0;219;Experto
20393;326;Kaitlyn;White;13/03/1940;S;F;kaitlyn35@adventure-works.com;80000;4;Bachelors;Management;1;2;6778 Edie Ct.;;493-555-0195;8/07/2008;5-10 Miles;0;212;Experto
20399;626;Benjamin;Rodriguez;16/06/1942;M;M;benjamin57@adventure-works.com;50000;4;Bachelors;Management;1;2;9015 Denkinger Court;;489-555-0186;22/01/2008;1-2 Miles;0;218;Experto
20400;322;Sydney;Henderson;21/09/1942;M;F;sydney27@adventure-works.com;50000;4;Bachelors;Management;1;2;2822 Valmar Dr;;699-555-0122;7/01/2008;1-2 Miles;0;218;Experto
20484;352;Gabriella;Morgan;22/02/1942;S;F;gabriella20@adventure-works.com;50000;4;Bachelors;Management;0;2;531 MacArthur Ave;;361-555-0185;22/01/2008;1-2 Miles;0;218;Experto
22000;25;Cynthia;Chandra;11/09/1958;M;F;cynthia6@adventure-works.com;100000;4;Bachelors;Management;1;2;6440 Co Road;;1 (11) 500 555-0165;12/10/2006;0-1 Miles;0;233;Experto
22139;311;Jaime;Pal;8/05/1940;M;M;jaime34@adventure-works.com;80000;4;Bachelors;Management;1;2;5279 East L Street;;652-555-0116;13/11/2007;1-2 Miles;0;220;Experto
23072;609;Toni;Srini;19/04/1940;M;F;toni8@adventure-works.com;80000;4;Bachelors;Management;1;2;482 ViewPoint Court;;574-555-0150;23/10/2007;5-10 Miles;0;221;Experto
23073;633;Christian;Griffin;18/10/1940;M;M;christian8@adventure-works.com;80000;4;Bachelors;Management;1;2;2103 Baldwin Dr;;585-555-0172;17/02/2008;1-2 Miles;0;217;Experto
24640;300;Lisa;Yang;22/08/1941;S;F;lisa8@adventure-works.com;50000;4;Bachelors;Management;0;2;7549 Longview Rd.;;986-555-0135;20/12/2007;1-2 Miles;0;219;Experto
25243;28;Tonya;Rai;8/03/1958;S;F;tonya17@adventure-works.com;100000;4;Bachelors;Management;1;2;9551 Alet Court;;1 (11) 500 555-0195;17/06/2007;1-2 Miles;0;225;Experto
27394;543;Kyle;Alexander;22/09/1942;S;M;kyle14@adventure-works.com;50000;4;Bachelors;Management;0;2;1813 Cashew Ln;;902-555-0132;7/03/2008;1-2 Miles;0;216;Experto
27655;312;Melinda;Alvarez;5/12/1935;S;F;melinda1@adventure-works.com;90000;4;Bachelors;Management;1;2;4192 May Rd.;;851-555-0128;13/04/2008;5-10 Miles;0;215;Experto
29264;312;Riley;Brooks;27/01/1936;M;F;riley21@adventure-works.com;90000;4;Bachelors;Management;0;2;4903 Lemonwood Drive;;999-555-0126;11/01/2006;1-2 Miles;0;242;Experto
12079;343;Nathaniel;Cooper;13/10/1945;M;M;nathaniel9@adventure-works.com;60000;4;Bachelors;Management;0;2;9566 Pine Hollow Road;;299-555-0194;8/05/2006;2-5 Miles;0;238;Experto
15306;609;Victoria;Sanchez;19/09/1945;M;F;victoria25@adventure-works.com;60000;4;Bachelors;Management;1;2;3963 Greentree Drive;;143-555-0113;5/07/2008;2-5 Miles;0;212;Experto
15307;338;Jennifer;Garcia;25/04/1945;M;F;jennifer44@adventure-works.com;60000;4;Bachelors;Management;1;2;9769 Bentley St.;;157-555-0133;1/10/2007;2-5 Miles;0;221;Experto
15883;312;Tristan;Coleman;13/11/1945;M;M;tristan6@adventure-works.com;60000;4;Bachelors;Management;1;2;308 Daffodil Dr.;;154-555-0191;6/10/2007;2-5 Miles;0;221;Experto
20510;543;Caitlin;Cox;8/11/1946;M;F;caitlin8@adventure-works.com;60000;4;Bachelors;Management;0;2;4696 Silver Oaks Place;;448-555-0153;14/07/2008;2-5 Miles;0;212;Experto
21773;536;Alyssa;Rogers;21/06/1946;M;F;alyssa27@adventure-works.com;60000;4;Bachelors;Management;1;2;4228 Pacheco St.;;746-555-0157;28/11/2007;2-5 Miles;0;220;Experto
25855;609;Dylan;Diaz;5/04/1943;S;M;dylan21@adventure-works.com;60000;4;Bachelors;Management;0;2;4045 Hillview Dr;;551-555-0183;29/08/2007;1-2 Miles;0;223;Experto
27399;312;Thomas;Parker;23/11/1943;S;M;thomas36@adventure-works.com;60000;4;Bachelors;Management;0;2;6443 Claudia Dr.;;711-555-0151;26/10/2007;1-2 Miles;0;221;Experto
28012;542;Ian;Stewart;11/12/1943;S;M;ian88@adventure-works.com;60000;4;Bachelors;Management;0;2;8612 Pembrook Court;;898-555-0150;24/02/2008;1-2 Miles;0;217;Experto
28983;298;Sean;Lopez;28/07/1941;S;M;sean45@adventure-works.com;60000;4;Bachelors;Management;0;2;660 West M Street;;824-555-0128;12/02/2008;1-2 Miles;0;217;Experto
12071;300;Robert;Robinson;2/04/1944;M;M;robert78@adventure-works.com;70000;4;Bachelors;Management;1;2;9896 Walkim Court;;190-555-0141;26/05/2006;1-2 Miles;0;238;Experto
12072;334;Tristan;Ross;24/08/1944;M;M;tristan4@adventure-works.com;70000;4;Bachelors;Management;1;2;5862 Crivello Ave.;;805-555-0133;15/05/2006;1-2 Miles;0;238;Experto
13351;618;Mariah;Cox;27/04/1944;S;F;mariah35@adventure-works.com;70000;4;Bachelors;Management;1;2;7506 Hill Meadow Place;;628-555-0166;22/08/2006;1-2 Miles;0;235;Experto
15303;339;Haley;Patterson;23/10/1944;S;F;haley29@adventure-works.com;70000;4;Bachelors;Management;1;2;1192 Parkway Drive;;722-555-0145;2/09/2006;1-2 Miles;0;234;Experto
15874;66;Samuel;Martin;12/06/1944;M;M;samuel53@adventure-works.com;70000;4;Bachelors;Management;0;2;6791 Creekside Drive;;223-555-0161;31/08/2007;1-2 Miles;0;223;Experto
15875;369;Devin;Morris;17/02/1944;M;M;devin84@adventure-works.com;70000;4;Bachelors;Management;1;2;2972 Hamiliton Ave.;;585-555-0177;10/10/2007;1-2 Miles;0;221;Experto
17126;64;Natalie;Perry;8/10/1944;S;F;natalie30@adventure-works.com;70000;4;Bachelors;Management;0;2;9746 Valley Blvd.;;903-555-0191;15/02/2008;1-2 Miles;0;217;Experto
18062;361;Dylan;Anderson;21/07/1944;M;M;dylan40@adventure-works.com;70000;4;Bachelors;Management;0;2;416 Yosemite Circle;;665-555-0156;25/03/2008;1-2 Miles;0;216;Experto
20501;638;Morgan;Nelson;16/09/1944;M;F;morgan7@adventure-works.com;70000;4;Bachelors;Management;1;2;6682 B Way;;122-555-0152;29/01/2008;1-2 Miles;0;218;Experto
21453;49;Wayne;Deng;21/02/1944;M;M;wayne2@adventure-works.com;70000;4;Bachelors;Management;1;2;7495 Morgan Territory Rd.;;259-555-0135;9/09/2007;1-2 Miles;0;222;Experto
21460;372;Jack;Carter;7/08/1945;M;M;jack46@adventure-works.com;70000;4;Bachelors;Management;1;2;8963 Dumbarton Street;;265-555-0124;23/01/2008;2-5 Miles;0;218;Experto
22738;347;Haley;Diaz;10/07/1944;M;F;haley41@adventure-works.com;70000;4;Bachelors;Management;1;2;9620 Laurel Drive;;176-555-0168;18/04/2008;1-2 Miles;0;215;Experto
11192;637;James;Brown;13/09/1945;M;M;james79@adventure-works.com;60000;4;Bachelors;Management;1;2;673 Old Mountain View Dr.;;725-555-0117;25/12/2007;2-5 Miles;0;219;Experto
11193;553;Ian;Gray;13/02/1945;M;M;ian72@adventure-works.com;60000;4;Bachelors;Management;1;2;5941 Gill Dr.;;596-555-0190;29/08/2007;2-5 Miles;0;223;Experto
11194;352;Jacqueline;Price;10/06/1945;M;F;jacqueline0@adventure-works.com;60000;4;Bachelors;Management;1;2;872 Mark Twain Dr;;266-555-0112;14/09/2007;2-5 Miles;0;222;Experto
12069;307;Garrett;Kelly;1/11/1944;M;M;garrett6@adventure-works.com;70000;4;Bachelors;Management;0;2;7129 N Larwin Ave.;;694-555-0142;2/05/2006;1-2 Miles;0;238;Experto
12078;648;Jose;Edwards;18/02/1945;M;M;jose39@adventure-works.com;60000;4;Bachelors;Management;1;2;9601 Santa Fe Dr.;;171-555-0119;30/05/2006;2-5 Miles;0;238;Experto
12207;618;Samuel;Hill;20/06/1940;S;M;samuel42@adventure-works.com;80000;4;Bachelors;Management;1;2;1637 Kingston Pl.;;125-555-0172;27/06/2006;5-10 Miles;0;237;Experto
13202;310;Natasha;Romero;19/04/1944;S;F;natasha8@adventure-works.com;70000;4;Bachelors;Management;0;2;5812 Cincerto Circle;;674-555-0129;11/07/2006;1-2 Miles;0;236;Experto
13203;631;Bailey;Bell;12/04/1944;S;F;bailey11@adventure-works.com;70000;4;Bachelors;Management;1;2;9449 Filling Ave.;;176-555-0176;31/07/2006;1-2 Miles;0;236;Experto
13211;536;James;Jai;12/12/1945;M;M;james48@adventure-works.com;60000;4;Bachelors;Management;1;2;8629 Partridge Dr;;192-555-0122;22/07/2008;2-5 Miles;0;212;Experto
13213;644;Courtney;King;2/03/1946;M;F;courtney15@adventure-works.com;60000;4;Bachelors;Management;1;2;487 Ash Lane;;894-555-0168;9/09/2007;2-5 Miles;0;222;Experto
14377;609;Paula;Ruiz;9/06/1944;S;F;paula4@adventure-works.com;70000;4;Bachelors;Management;1;2;3603 Stinson;;638-555-0164;16/03/2007;1-2 Miles;0;228;Experto
14384;638;Rachel;Miller;22/05/1945;M;F;rachel8@adventure-works.com;60000;4;Bachelors;Management;1;2;7335 Imperial Dr.;;903-555-0193;8/04/2008;2-5 Miles;0;215;Experto
15310;52;Amanda;Stewart;18/11/1945;M;F;amanda0@adventure-works.com;60000;4;Bachelors;Management;1;2;6238 Valleymanor;;187-555-0156;10/12/2007;2-5 Miles;0;219;Experto
15313;547;Garrett;Morris;28/10/1946;M;M;garrett23@adventure-works.com;60000;4;Bachelors;Management;1;2;622 Medina Dr.;;173-555-0198;18/02/2008;2-5 Miles;0;217;Experto
15394;335;Natalie;Wilson;6/04/1936;M;F;natalie74@adventure-works.com;90000;4;Bachelors;Management;1;2;4005 Foothill Way;;546-555-0128;26/11/2006;1-2 Miles;0;232;Experto
15748;54;Austin;Jenkins;9/06/1944;M;M;austin2@adventure-works.com;70000;4;Bachelors;Management;1;2;3603 Stinson;;280-555-0155;30/11/2007;1-2 Miles;0;220;Experto
15884;314;Dakota;Bradley;7/07/1945;M;M;dakota0@adventure-works.com;60000;4;Bachelors;Management;0;2;9955 Auburn;;340-555-0119;8/11/2007;2-5 Miles;0;220;Experto
16777;545;Cameron;Simmons;4/09/1944;M;M;cameron10@adventure-works.com;70000;4;Bachelors;Management;1;2;2124 Royal Arch Court;;774-555-0152;28/08/2007;1-2 Miles;0;223;Experto
16874;311;Leslie;Munoz;1/09/1935;S;F;leslie8@adventure-works.com;90000;4;Bachelors;Management;1;2;7748 Rose Ann Ave;;828-555-0180;17/11/2007;5-10 Miles;0;220;Experto
16875;312;Samantha;Diaz;27/02/1935;M;F;samantha44@adventure-works.com;90000;4;Bachelors;Management;1;2;3956 Stonedale;;125-555-0113;26/12/2007;5-10 Miles;0;219;Experto
17131;637;Lauren;Henderson;3/03/1945;S;F;lauren52@adventure-works.com;70000;4;Bachelors;Management;1;2;5415 San Gabriel Dr.;;232-555-0161;12/06/2008;2-5 Miles;0;213;Experto
18071;326;Katelyn;Campbell;13/08/1946;M;F;katelyn29@adventure-works.com;60000;4;Bachelors;Management;1;2;2141 Pepper Way;;911-555-0143;27/10/2007;2-5 Miles;0;221;Experto
18878;310;Mallory;Ramos;19/10/1940;M;F;mallory4@adventure-works.com;80000;4;Bachelors;Management;1;2;3271 Norse Ct;;295-555-0171;3/06/2008;1-2 Miles;0;213;Experto
18985;612;Paige;Bailey;21/01/1945;M;F;paige40@adventure-works.com;70000;4;Bachelors;Management;1;2;9534 Country View Lane;;572-555-0175;25/05/2008;2-5 Miles;0;214;Experto
18992;338;David;Perry;19/10/1946;M;M;david40@adventure-works.com;60000;4;Bachelors;Management;1;2;3316 Ringing Dr;;663-555-0184;15/12/2007;2-5 Miles;0;219;Experto
19623;10;Cristina;Tang;10/11/1958;M;F;cristina4@adventure-works.com;100000;4;Bachelors;Management;1;2;7223 Brush Creek Court;;1 (11) 500 555-0188;7/12/2007;0-1 Miles;0;219;Experto
19856;301;Tammy;Madan;16/06/1946;M;F;tammy8@adventure-works.com;60000;4;Bachelors;Management;1;2;7421 Palisade Court;;875-555-0133;2/12/2007;2-5 Miles;0;219;Experto
20363;314;Alexander;Brown;5/03/1936;S;M;alexander6@adventure-works.com;90000;4;Bachelors;Management;1;2;8160 Clayburn Rd.;;760-555-0113;14/05/2008;5-10 Miles;0;214;Experto
20392;352;Destiny;Ramirez;11/03/1940;M;F;destiny42@adventure-works.com;80000;4;Bachelors;Management;1;2;6498 Pasa Del Rio;;961-555-0130;30/04/2008;5-10 Miles;0;215;Experto
20394;631;Emma;Butler;15/04/1941;M;F;emma60@adventure-works.com;50000;4;Bachelors;Management;1;2;5346 Clayburn Road;;720-555-0117;4/01/2008;1-2 Miles;0;218;Experto
20395;302;Katherine;Rogers;14/08/1941;S;F;katherine5@adventure-works.com;50000;4;Bachelors;Management;0;2;2602 Hale Dr;;869-555-0170;15/01/2008;1-2 Miles;0;218;Experto
20401;302;Hannah;Jenkins;11/04/1942;M;F;hannah30@adventure-works.com;50000;4;Bachelors;Management;1;2;7091 Clemson Court;;802-555-0111;24/01/2008;1-2 Miles;0;218;Experto
20507;642;Joshua;Anderson;15/02/1945;M;M;joshua11@adventure-works.com;70000;4;Bachelors;Management;0;2;3148 Rose Street;;307-555-0182;16/12/2007;2-5 Miles;0;219;Experto
21352;68;Morgan;Long;13/03/1941;M;F;morgan79@adventure-works.com;50000;4;Bachelors;Management;1;2;5577 Laredo;;912-555-0160;15/03/2007;1-2 Miles;0;228;Experto
21459;374;Luis;Alexander;24/09/1945;M;M;luis18@adventure-works.com;70000;4;Bachelors;Management;0;2;6286 Ronda Ct;;159-555-0117;19/08/2007;2-5 Miles;0;223;Experto
21749;310;Ashley;Williams;25/02/1942;S;F;ashley2@adventure-works.com;50000;4;Bachelors;Management;0;2;805 Rainier Dr.;;143-555-0198;27/05/2008;1-2 Miles;0;214;Experto
21762;616;Andrea;Hernandez;25/08/1944;M;F;andrea40@adventure-works.com;70000;4;Bachelors;Management;1;2;3223 Contra Costa Blvd.;;417-555-0131;4/08/2007;1-2 Miles;0;223;Experto
22140;635;Makayla;Sanchez;22/12/1941;M;F;makayla19@adventure-works.com;50000;4;Bachelors;Management;1;2;5919 Maywood Lane;;322-555-0172;27/06/2008;1-2 Miles;0;213;Experto
22751;316;Samuel;Rodriguez;18/07/1946;M;M;samuel64@adventure-works.com;60000;4;Bachelors;Management;0;2;6612 Elliott Dr.;;178-555-0140;15/12/2007;2-5 Miles;0;219;Experto
22752;543;Daniel;Brown;11/04/1946;M;M;daniel22@adventure-works.com;60000;4;Bachelors;Management;0;2;7485 Lacassie Ave.;;410-555-0119;19/11/2007;2-5 Miles;0;220;Experto
23074;62;Megan;Flores;15/06/1941;S;F;megan61@adventure-works.com;50000;4;Bachelors;Management;0;2;2129 Acacia Drive;;347-555-0187;18/02/2006;1-2 Miles;0;241;Experto
23501;335;Isabelle;Perry;2/07/1936;M;F;isabelle7@adventure-works.com;90000;4;Bachelors;Management;1;2;6867 Thornhill Place;;225-555-0150;27/03/2008;5-10 Miles;0;216;Experto
23683;298;Dana;Alonso;2/05/1942;M;F;dana24@adventure-works.com;50000;4;Bachelors;Management;1;2;7034 Longbrood Way;;164-555-0178;3/04/2008;1-2 Miles;0;215;Experto
24482;36;Roy;Ramos;16/08/1958;M;M;roy37@adventure-works.com;100000;4;Bachelors;Management;1;2;1868 Alexander Pl;;1 (11) 500 555-0110;21/06/2007;1-2 Miles;0;225;Experto
24641;331;Sarah;Powell;20/09/1943;M;F;sarah33@adventure-works.com;60000;4;Bachelors;Management;1;2;537 Center Ave.;;192-555-0175;6/12/2007;1-2 Miles;0;219;Experto
24644;316;Samuel;Johnston;7/11/1943;M;M;samuel59@adventure-works.com;60000;4;Bachelors;Management;0;2;9959 Edwards Ave.;;590-555-0111;2/12/2007;1-2 Miles;0;219;Experto
24645;612;Bryce;Murphy;20/04/1943;M;M;bryce14@adventure-works.com;60000;4;Bachelors;Management;0;2;5699 Mendocino Dr.;;759-555-0170;28/12/2007;1-2 Miles;0;219;Experto
24952;543;Amanda;Long;11/09/1943;S;F;amanda31@adventure-works.com;60000;4;Bachelors;Management;0;2;10 Napa Ct.;;328-555-0124;17/08/2007;1-2 Miles;0;223;Experto
25851;609;Seth;Washington;14/03/1941;S;M;seth61@adventure-works.com;50000;4;Bachelors;Management;0;2;9488 St. Francis Dr.;;599-555-0191;6/06/2008;1-2 Miles;0;213;Experto
25852;626;Amanda;Bennett;27/06/1942;S;F;amanda22@adventure-works.com;50000;4;Bachelors;Management;0;2;9828 Hook Court;;419-555-0113;26/11/2007;1-2 Miles;0;220;Experto
26473;548;Anna;Wood;19/04/1942;S;F;anna26@adventure-works.com;50000;4;Bachelors;Management;0;2;1748 Bird Drive;;244-555-0169;6/02/2008;1-2 Miles;0;217;Experto
26474;60;Mackenzie;Morris;19/01/1943;S;F;mackenzie17@adventure-works.com;60000;4;Bachelors;Management;0;2;3084 Cedar Point Loop;;921-555-0137;26/01/2008;1-2 Miles;0;218;Experto
27398;374;Alexis;Lee;1/09/1943;S;F;alexis19@adventure-works.com;60000;4;Bachelors;Management;0;2;1006 Deercreek Ln;;362-555-0194;1/04/2008;1-2 Miles;0;215;Experto
28008;548;Jada;Baker;6/11/1941;S;F;jada26@adventure-works.com;60000;4;Bachelors;Management;0;2;3854 Wildcat Circle;;976-555-0125;25/01/2008;1-2 Miles;0;218;Experto
28009;331;Arianna;Washington;14/07/1942;S;F;arianna11@adventure-works.com;50000;4;Bachelors;Management;0;2;5323 Stanford St;;822-555-0164;12/01/2008;1-2 Miles;0;218;Experto
28985;383;Andrew;Taylor;3/02/1942;S;M;andrew18@adventure-works.com;50000;4;Bachelors;Management;0;2;9863 Ridge Place;;601-555-0139;24/09/2007;1-2 Miles;0;222;Experto
28986;71;Caleb;King;25/07/1943;M;M;caleb47@adventure-works.com;60000;4;Bachelors;Management;0;2;5701 El Dorado;;692-555-0115;2/02/2008;1-2 Miles;0;217;Experto
29265;314;Marissa;Diaz;8/11/1936;S;F;marissa17@adventure-works.com;90000;4;Bachelors;Management;0;2;6272 Maywood Ln;;390-555-0145;31/01/2006;1-2 Miles;0;242;Experto
29318;14;Edgar;Perez;18/11/1958;M;M;edgar22@adventure-works.com;100000;4;Bachelors;Management;1;2;6586 El Rancho Drive;;1 (11) 500 555-0119;10/11/2007;1-2 Miles;0;220;Experto
18966;299;Carly;Rai;18/10/1942;M;F;carly15@adventure-works.com;50000;4;Bachelors;Management;1;2;3978 Spring Hill Dr.;;822-555-0113;9/09/2007;10+ Miles;0;222;Experto
19742;609;Alexia;Russell;11/06/1941;M;F;alexia16@adventure-works.com;50000;4;Bachelors;Management;1;2;9810 Dumbarton Drive;;191-555-0146;23/04/2008;10+ Miles;0;215;Experto
19747;311;Louis;Rai;19/12/1942;M;M;louis33@adventure-works.com;50000;4;Bachelors;Management;1;2;2505 N Francisco Way;;823-555-0168;1/09/2007;10+ Miles;0;222;Experto
19834;612;Johnny;Sharma;5/08/1942;M;M;johnny10@adventure-works.com;50000;4;Bachelors;Management;1;2;9811 Toledo;;395-555-0165;17/12/2007;10+ Miles;0;219;Experto
20485;338;Richard;Reed;15/07/1942;M;M;richard101@adventure-works.com;50000;4;Bachelors;Management;1;2;2461 Orangewood Court;;271-555-0118;9/01/2008;10+ Miles;0;218;Experto
21353;610;Karen;Wu;5/01/1941;S;F;karen16@adventure-works.com;50000;4;Bachelors;Management;1;2;7057 Striped Maple Court;;646-555-0113;15/01/2008;10+ Miles;0;218;Experto
21441;60;Edward;Nelson;14/08/1942;M;M;edward11@adventure-works.com;50000;4;Bachelors;Management;1;2;1631 Via Cordona;;262-555-0173;16/07/2008;10+ Miles;0;212;Experto
22142;302;Nelson;Alonso;10/04/1941;M;M;nelson7@adventure-works.com;50000;4;Bachelors;Management;1;2;5608 Montanya Court;;647-555-0111;28/09/2007;10+ Miles;0;222;Experto
